gw_level,recent_rainfall,crop_water_demand,month_sin,month_cos,extraction_rate,seed,first_action,q_predicted,realized_return,min_gw_level_in_episode,q_quintile,q_quantile_std,q_quantile_min,q_quantile_max
7.798492,0.25246754,0.24019238,0.5,0.8660254,0.27008945,42,1,2.2422755,13.296734774314135,7.798491856716604,1,0.1393775,2.0007236,2.7330797
2.1646051,5.389822,0.24019238,-0.5,0.8660254,0.33961028,42,1,2.2630017,16.904375765196956,2.1646051894513905,1,0.18712685,1.7432662,2.8886564
4.661775,0.13674529,0.24019238,0.5,0.8660254,0.25141728,42,1,2.2016006,11.509843854003883,4.661775026686372,0,0.13414432,1.9230641,2.6430063
8.558732,0.23145686,0.5,1.0,6.123234e-17,0.15731093,42,2,3.0200748,13.670496726406274,8.558732163090497,3,0.14912434,2.7788942,3.505436
5.4786935,0.0,0.35,-0.8660254,0.5,0.4772827,42,1,2.5507333,13.415037620583659,5.478693340298354,3,0.23509403,1.8955812,3.3931153
6.2071266,4.057378,0.75980765,-0.5,-0.8660254,0.44508463,42,3,3.8591387,5.0131886390735545,6.207126452046523,4,0.23023495,3.6315064,4.8288994
6.614882,0.21032722,0.24019238,0.5,0.8660254,0.23556273,42,1,2.2158117,14.236121926145069,6.614882021483533,0,0.1291359,1.9803517,2.6552937
5.1663437,0.28372607,0.24019238,0.5,0.8660254,0.17727715,42,1,2.2007606,15.52488251868515,5.166343917977383,0,0.11685605,1.9445544,2.5524385
9.369985,0.0,0.75980765,0.5,-0.8660254,0.43923756,42,3,3.796675,-15.395133656282898,9.369985033832696,4,0.2040178,3.5682123,4.609892
6.0033,6.599756,0.35,-0.8660254,0.5,0.39043152,42,1,2.4640884,12.12771790679871,6.003300277499995,3,0.17487688,2.0083287,3.029626
3.3476045,5.424778,0.24019238,-0.5,0.8660254,0.15848748,42,1,2.2083683,16.36374621507495,3.347604459049554,0,0.16207586,1.5704707,2.5383685
6.3986754,0.13903503,0.75980765,0.5,-0.8660254,0.286965,42,3,3.84899,3.018390619519502,6.39867559333075,4,0.21534891,3.6157813,4.7329655
7.957575,1.5110531,0.24019238,-0.5,0.8660254,0.13007286,42,1,2.2437596,14.092496306806057,7.957574787254181,1,0.12038948,2.0050824,2.6364133
9.727627,0.0837887,0.5,1.0,6.123234e-17,0.32391578,42,2,3.1322846,11.504191389127067,9.72762641474635,3,0.16635846,2.9727702,3.7822824
10.964653,0.5497372,0.75980765,0.5,-0.8660254,0.49638477,42,3,3.7983346,-6.167964878222799,10.964652973520009,4,0.20021462,3.5888782,4.5860863
8.058952,1.7883142,0.24019238,-0.5,0.8660254,0.3816314,42,1,2.3180153,13.855760252626304,8.058952475260854,2,0.17319424,2.0598054,2.9812615
6.1982465,4.1938367,0.75980765,-0.5,-0.8660254,0.20602746,42,3,3.7374763,5.387584477786053,6.198246316453794,4,0.20170026,3.4612732,4.5335755
5.6044307,2.6399643,0.24019238,-0.5,0.8660254,0.4018741,42,1,2.306676,13.447981760863904,5.604430835724432,2,0.18239968,1.9936289,3.00134
12.505822,0.545754,0.75980765,0.5,-0.8660254,0.47806835,42,3,3.7364523,-13.788925460788615,12.505822348264484,4,0.19335176,3.5149724,4.4838514
5.5344405,0.0455303,0.24019238,0.5,0.8660254,0.11775568,42,1,2.197609,15.242957684651754,5.534440283562717,0,0.10419994,1.9991516,2.5376086
9.5394335,0.8796739,0.75980765,0.5,-0.8660254,0.16097578,42,3,3.7699504,-12.59719511123388,9.539433870522249,4,0.19515982,3.5643287,4.6002593
4.684589,3.3996928,0.24019238,-0.5,0.8660254,0.139843,42,1,2.2176418,11.075069886095095,4.684588689573332,0,0.14028192,1.756854,2.558835
4.686112,0.0070408303,0.24019238,0.5,0.8660254,0.1375883,42,1,2.1872323,13.357637186521789,4.686111886869192,0,0.10507947,1.9757075,2.5160446
8.854701,0.20235316,0.65,0.8660254,-0.5,0.18238927,42,3,3.469157,-4.272510671270227,8.854701207531301,4,0.22118586,2.839753,4.2588453
7.9451504,1.1648308,0.24019238,-0.5,0.8660254,0.1248402,42,1,2.2445493,11.751055969090665,7.945150412996284,1,0.1200858,2.0081754,2.6361823
4.314231,7.0916214,0.24019238,-0.5,0.8660254,0.19187132,42,1,2.2163098,10.096537599517488,3.291055571682425,0,0.15812565,1.6394024,2.5737152
8.381765,0.70404077,0.75980765,0.5,-0.8660254,0.29951116,42,3,3.806454,0.4664859749892951,8.381765575581637,4,0.20282575,3.6136322,4.64672
4.7756934,0.0,0.24019238,-0.5,0.8660254,0.16842353,42,1,2.2130606,11.03785559331217,4.775693426201683,0,0.15773116,1.6344051,2.5690103
4.3786054,0.11663998,0.24019238,0.5,0.8660254,0.12510347,42,1,2.1815643,13.267682422273413,4.37860525141165,0,0.101903565,1.976336,2.5015917
6.6310716,0.0010931067,0.24019238,0.5,0.8660254,0.32610187,42,1,2.2535074,13.675651357046334,6.631071332908928,1,0.16250874,1.9194769,2.8347445
4.846666,0.0,0.24019238,-0.5,0.8660254,0.22046705,42,1,2.2226117,15.187521191243789,4.846665940185043,0,0.159889,1.6659526,2.6284301
9.769276,0.2652836,0.65,0.8660254,-0.5,0.43753707,42,3,3.388923,10.846417921702233,9.769275997361351,3,0.22159667,2.7828815,4.0686507
7.86016,0.06794626,0.24019238,0.5,0.8660254,0.20113681,42,1,2.2411883,13.656221125671866,7.860159913830454,1,0.12808058,1.9554424,2.6513424
11.589058,0.07783232,0.75980765,0.5,-0.8660254,0.39881387,42,3,3.7550507,-12.639869914847946,11.589057547312024,4,0.19464096,3.5602436,4.529458
9.063188,0.31960714,0.75980765,0.5,-0.8660254,0.2588594,42,3,3.7892587,-8.136692850983918,9.063187253594242,4,0.19667615,3.5956504,4.609918
2.960268,0.024476066,0.24019238,0.5,0.8660254,0.2948127,42,1,2.2173111,13.123318680396,2.9602679981555555,0,0.16577064,1.7645966,2.7387466
5.8729253,0.16253525,0.24019238,0.5,0.8660254,0.2822395,42,1,2.2326863,11.426536934663723,5.872925185165997,1,0.14511158,1.9398041,2.7244544
2.0457325,6.393421,0.24019238,-0.5,0.8660254,0.4769928,42,1,2.3281028,13.497493927858974,2.045732562264749,2,0.19909802,2.11405,3.1487644
5.269316,0.12355,0.24019238,0.5,0.8660254,0.14535719,42,1,2.195778,13.364691458536576,5.269316130931775,0,0.10749218,1.9806548,2.536881
4.1137743,4.037988,0.24019238,-0.5,0.8660254,0.14644271,42,1,2.2091138,13.40189197789056,4.113774081308764,0,0.1491681,1.6745033,2.5433636
7.95486,1.3070539,0.24019238,-0.5,0.8660254,0.13339558,42,1,2.2427268,13.8774318770265,7.954860004227815,1,0.121341646,2.0016415,2.636492
12.23094,0.13904078,0.75980765,0.5,-0.8660254,0.4703677,42,3,3.7422552,-7.6847458204595736,12.230940260402644,4,0.19427897,3.520464,4.494917
6.07841,0.21815747,0.24019238,0.5,0.8660254,0.37535346,42,1,2.2920418,12.501348560375716,6.078410358822312,2,0.17457579,2.0692804,3.0080853
3.3957763,3.937742,0.24019238,-0.5,0.8660254,0.33083135,42,1,2.2654524,12.434131317760873,3.395776283010877,2,0.17161517,1.8104776,2.8200881
5.8150134,0.0,0.24019238,0.5,0.8660254,0.16793707,42,1,2.207256,9.9906202808434,5.815013340201912,0,0.114267744,1.9818417,2.565916
7.9798937,1.2069818,0.24019238,-0.5,0.8660254,0.11815838,42,1,2.2450354,13.494176983072444,7.97989347770095,1,0.11943855,2.010761,2.635759
4.1853743,0.0002455091,0.5,1.0,6.123234e-17,0.12933622,42,2,3.081289,14.720127881961696,4.185374227005166,3,0.18192117,2.6181486,3.7574208
8.0529585,0.0,0.24019238,0.5,0.8660254,0.24331848,42,1,2.241903,13.833641565875679,8.052958935479317,1,0.13434789,1.9939542,2.7100317
5.3099675,0.25025412,0.24019238,0.5,0.8660254,0.25061405,42,1,2.2076805,12.781017552224855,5.309967469402221,0,0.13285542,1.9509643,2.6527498
9.943061,0.2730477,0.75980765,0.5,-0.8660254,0.21292576,42,3,3.7662709,-4.039312905177656,9.94306074943276,4,0.18993285,3.5723343,4.565814
7.602972,0.29845554,0.24019238,0.5,0.8660254,0.42973295,42,1,2.3156402,12.87078175459258,7.602971844758447,2,0.18945535,2.106746,3.132751
4.726573,0.0,0.24019238,-0.5,0.8660254,0.2785511,42,1,2.2517958,13.155153972361411,4.726573142092943,1,0.14534804,1.9297621,2.719771
7.9573603,1.61943,0.24019238,-0.5,0.8660254,0.31811833,42,1,2.2672968,12.091422726830018,7.957360257471694,2,0.15386093,2.0170007,2.8021832
8.847759,0.27857777,0.65,0.8660254,-0.5,0.3552057,42,3,3.441998,-12.920226533420962,8.847759100543467,3,0.20064896,3.1046586,4.1612635
4.1957736,0.24670887,0.24019238,0.5,0.8660254,0.15867428,42,1,2.1860385,13.051196616591842,4.195773386909233,0,0.11290162,1.9264617,2.512373
10.51348,0.7260859,0.75980765,0.5,-0.8660254,0.1129891,42,3,3.717716,-24.66219820340865,10.51347986962494,4,0.1941868,3.4924777,4.5244207
6.648956,0.26917192,0.24019238,0.5,0.8660254,0.43321568,42,1,2.330382,11.768334331533433,6.648955905187715,2,0.19614328,2.1181245,3.180687
7.9571953,1.10476,0.24019238,-0.5,0.8660254,0.34320933,42,1,2.2876282,13.694267007874313,7.957195298836255,2,0.16292512,1.9901481,2.862371
4.416962,4.5402985,0.24019238,-0.5,0.8660254,0.33523497,42,1,2.26648,11.660039657107715,4.41696215025256,2,0.16780508,1.844814,2.8130584
9.086264,0.3577342,0.65,0.8660254,-0.5,0.21877809,42,3,3.4911542,2.366193344371003,9.08626355770495,4,0.19826797,3.2370157,4.2829537
3.1147342,5.2726226,0.24019238,-0.5,0.8660254,0.17237715,42,1,2.211199,12.448083765390342,3.114734089904185,0,0.17355862,1.4961057,2.5503528
19.63923,0.27449015,0.24019238,0.5,0.8660254,0.4170006,42,1,1.4781898,-0.36353087613086477,19.63923081241553,0,0.14185663,1.3173826,2.0591087
5.0094576,4.1828327,0.24019238,-0.5,0.8660254,0.44300693,42,1,2.3173041,11.736996198213596,5.009457822121351,2,0.19586392,2.071972,3.1039898
8.849201,0.25202858,0.65,0.8660254,-0.5,0.13284971,42,3,3.4449017,9.371445834601625,8.849201156464082,3,0.2909451,2.2047703,4.243372
5.336989,1.8880249,0.24019238,-0.5,0.8660254,0.23091964,42,1,2.2276583,12.629550269506232,5.33698879564463,1,0.14854106,1.7908858,2.645869
10.203064,0.026692852,0.5,1.0,6.123234e-17,0.1816637,42,2,3.0126092,6.795094920729011,10.203064161150545,3,0.15157817,2.6881633,3.4574451
7.5194926,0.00074528466,0.5,1.0,6.123234e-17,0.23105597,42,2,3.098103,13.54330265357081,7.5194926164944835,3,0.15937638,2.917225,3.7124083
3.4052474,0.19915234,0.24019238,0.5,0.8660254,0.420799,42,1,2.3377023,10.267527812843488,3.4052474635195438,2,0.20365866,2.1110227,3.2149086
4.825684,0.12376488,0.2,-2.4492937e-16,1.0,0.3601927,42,1,2.1779766,12.397566251134847,4.8256840856555545,0,0.17195171,1.9314363,2.8493257
4.137979,5.530056,0.24019238,-0.5,0.8660254,0.4654621,42,1,2.3364534,13.863246798890367,4.13797902229848,2,0.19484259,2.1158671,3.1268313
7.9589467,1.5220124,0.24019238,-0.5,0.8660254,0.41133133,42,1,2.3251367,13.352637727193416,7.958946791554654,2,0.18063651,2.053866,3.0119634
4.1867795,0.84058523,0.2,-2.4492937e-16,1.0,0.46149182,42,1,2.2402527,11.246713627901224,4.186779292828772,1,0.19475667,2.0113378,3.0331862
4.827904,1.0424848,0.2,-2.4492937e-16,1.0,0.4515072,42,1,2.2405157,10.529271833381822,4.827904339671425,1,0.19133197,2.0263605,3.0228753
4.872217,1.5003576,0.2,-2.4492937e-16,1.0,0.4110067,42,1,2.2232466,14.533094484669961,4.872217133342176,0,0.18796809,2.026694,3.0018888
7.962766,1.8551964,0.24019238,-0.5,0.8660254,0.31666824,42,1,2.2658825,13.17045303879401,7.962766332596513,2,0.15317406,2.0168824,2.7982454
4.8288536,0.7272928,0.2,-2.4492937e-16,1.0,0.10143664,42,1,2.0272105,13.787396076286766,4.828853511507995,0,0.16951403,1.3413095,2.3715298
7.500388,0.0,0.24019238,0.5,0.8660254,0.15506436,42,1,2.2286878,9.551756350560044,7.500388185213912,1,0.11425617,2.0121262,2.610467
5.027995,0.450354,0.5,1.0,6.123234e-17,0.22147961,42,2,3.0987296,14.539172506846617,5.027995185715528,3,0.17441884,2.8364737,3.8005486
9.287916,0.17202878,0.75980765,0.5,-0.8660254,0.14889374,42,3,3.7725892,-2.391139011808359,9.28791614787537,4,0.19735062,3.5594854,4.613238
3.2953038,7.302815,0.24019238,-0.5,0.8660254,0.39599007,42,1,2.2967234,15.27453788857673,3.295303799941318,2,0.18933518,1.9184431,3.0210795
5.1830344,3.0031154,0.24019238,-0.5,0.8660254,0.12325402,42,1,2.2327788,14.74826382767334,5.183034414951009,1,0.12827192,1.8716921,2.5802307
7.544013,0.17573093,0.5,1.0,6.123234e-17,0.3229432,42,2,3.1629863,13.14386852116607,7.544013084233939,3,0.17571464,3.0034733,3.8757098
4.80724,0.98703456,0.2,-2.4492937e-16,1.0,0.18337348,42,1,2.0450726,14.950284715754107,4.807239994311312,0,0.18090427,1.3196833,2.422277
8.852133,0.30234262,0.65,0.8660254,-0.5,0.11377956,42,3,3.4324193,7.263431270751114,8.852132711285366,3,0.3351786,1.8756046,4.2255564
8.729823,0.26010135,0.24019238,0.5,0.8660254,0.20879275,42,1,2.2465487,12.363726044337932,8.72982274289819,1,0.13301693,1.9336532,2.6720982
8.735059,0.7347663,0.75980765,0.5,-0.8660254,0.25029477,42,3,3.7970207,-1.6422196249439858,8.735058719807872,4,0.19875799,3.6006432,4.626478
3.4962862,5.174872,0.24019238,-0.5,0.8660254,0.2160222,42,1,2.2235796,10.670666660088633,3.4962862620411177,0,0.16262339,1.6252218,2.6105905
9.828136,0.2732009,0.75980765,0.5,-0.8660254,0.44210437,42,3,3.7862995,1.2201973004482345,9.828136152703475,4,0.20239025,3.5595713,4.589199
4.8039994,0.15544097,0.2,-2.4492937e-16,1.0,0.16041107,42,1,2.0277715,13.49776502217827,4.803999386733543,0,0.19314574,1.2054962,2.3832462
6.023258,0.12332722,0.24019238,0.5,0.8660254,0.14924622,42,1,2.2062542,12.767598278335067,6.023258135837849,0,0.10969233,1.989928,2.5619326
5.1067195,6.1762185,0.24019238,-0.5,0.8660254,0.2694357,42,1,2.241433,15.70812923873383,5.1067196120035385,1,0.14083134,1.9544299,2.6916268
9.219927,0.21660584,0.65,0.8660254,-0.5,0.45619723,42,3,3.4222043,10.662983043241386,9.219927173507704,3,0.22773233,2.7862155,4.134613
9.283681,0.087561876,0.24019238,0.5,0.8660254,0.28003892,42,1,2.2431405,9.90893461507491,9.28368111670951,1,0.14374621,1.9917185,2.7651815
6.3288875,0.20437856,0.24019238,0.5,0.8660254,0.17297497,42,1,2.2144232,12.169962839789502,6.328887388508599,0,0.11634766,1.9872439,2.5834284
8.364353,0.2735206,0.75980765,0.5,-0.8660254,0.23669687,42,3,3.7993171,0.7263465285927517,8.364352830698339,4,0.20027885,3.5992124,4.6355257
9.198582,6.252088,0.65,-0.8660254,-0.5,0.19535305,42,3,3.4171715,9.237215102941594,9.198581804377492,3,0.23397395,2.6182127,4.1230965
4.9893117,6.7832847,0.65,-0.8660254,-0.5,0.26846713,42,3,3.3578672,14.279141883900659,4.989311683519066,3,0.32583025,2.0219333,4.194954
7.0336003,0.111081935,0.24019238,0.5,0.8660254,0.29521194,42,1,2.2435064,13.039674313569952,7.033600406192728,1,0.14784752,1.9706953,2.7611108
5.578934,6.3533416,0.35,-0.8660254,0.5,0.18004231,42,1,2.4734564,14.721954232820032,5.578934410374452,3,0.16615792,1.9114077,2.9225483
6.204333,5.0324636,0.75980765,-0.5,-0.8660254,0.3286308,42,3,3.7933867,-1.297341935655559,6.204332944876394,4,0.21933591,3.5303574,4.6852083
3.9932337,4.4748693,0.24019238,-0.5,0.8660254,0.4422878,42,1,2.3170974,11.824952412237947,3.9932336127101657,2,0.19969824,2.07754,3.1276572
5.137903,5.260817,0.24019238,-0.5,0.8660254,0.19833672,42,1,2.2200363,11.86393096870156,5.137903375115777,0,0.153377,1.6959635,2.590068
8.849413,0.23723944,0.65,0.8660254,-0.5,0.32914156,42,3,3.461834,-1.398740132030814,8.849412827180513,3,0.199434,3.1537066,4.2197433
4.028251,4.612231,0.24019238,-0.5,0.8660254,0.23265737,42,1,2.229377,13.597944674860985,4.028251351467377,1,0.15233769,1.7425826,2.6407943
4.7983603,0.19653606,0.2,-2.4492937e-16,1.0,0.20137875,42,1,2.0591428,10.902551066190016,4.798360465690975,0,0.1786526,1.361616,2.4594688
8.808982,0.0006199859,0.75980765,0.5,-0.8660254,0.23329699,42,3,3.7916424,1.3350385615148337,8.808981531119107,4,0.1974992,3.594247,4.617877
5.3221536,2.3474324,0.24019238,-0.5,0.8660254,0.39545745,42,1,2.30618,13.148325076001251,5.3221537123448295,2,0.18079306,1.9909778,2.995784
13.975092,0.4910438,0.75980765,0.5,-0.8660254,0.30174387,42,3,3.6465843,-14.67696097359648,13.97509211990254,4,0.17167598,3.382137,4.311118
6.077291,4.207781,0.24019238,-0.5,0.8660254,0.13683593,42,1,2.2354393,13.511454453870329,6.077290885882091,1,0.12426005,1.9541115,2.5943584
4.473999,4.166617,0.24019238,-0.5,0.8660254,0.47233737,42,1,2.3241146,15.1712219097676,4.47399916919164,2,0.18844363,2.1117897,3.0797184
5.8418546,0.098449655,0.24019238,0.5,0.8660254,0.13407692,42,1,2.2024632,11.917548104872886,5.841854677060577,0,0.10651874,1.9954048,2.5513911
7.958036,1.6034192,0.24019238,-0.5,0.8660254,0.39713246,42,1,2.325272,10.237186791709355,7.958035875574192,2,0.17581506,2.0739088,2.999683
9.3265915,0.3411219,0.75980765,0.5,-0.8660254,0.22174037,42,3,3.7773802,0.8924942647740841,9.32659163341516,4,0.19357246,3.5817485,4.59005
8.644953,0.10343812,0.75980765,0.5,-0.8660254,0.45705667,42,3,3.8280637,-13.51700459258906,8.644953166383159,4,0.2071545,3.611371,4.6648455
3.8925548,4.3700576,0.24019238,-0.5,0.8660254,0.10564759,42,1,2.2239554,14.371842447190721,3.8925547102389175,1,0.1354717,1.7601238,2.5535724
9.308547,0.13083261,0.24019238,0.5,0.8660254,0.2996005,42,1,2.2464523,13.045925723224553,9.308546806939828,1,0.14916372,1.9935532,2.798122
7.8555026,0.22587991,0.65,0.8660254,-0.5,0.16505769,42,3,3.4536722,0.4198968215311156,7.855502368067224,3,0.2607268,2.474759,4.2594604
4.8274508,0.25696135,0.2,-2.4492937e-16,1.0,0.12848534,42,1,2.0221937,12.620910464563357,4.827450836503486,0,0.18314385,1.2594122,2.3695564
7.255177,0.352681,0.5,1.0,6.123234e-17,0.42793152,42,2,3.076672,12.647385686346272,7.255176962242308,3,0.19949271,2.7836647,3.8416972
13.773108,0.07290227,0.75980765,0.5,-0.8660254,0.3178309,42,3,3.6652625,-19.757590356996054,13.773107784034533,4,0.17297229,3.4167743,4.3380527
5.6983223,3.3398657,0.24019238,-0.5,0.8660254,0.10868784,42,1,2.2435272,13.545422549538728,5.698322348357223,1,0.120563276,1.9563223,2.5903153
10.553668,0.0,0.75980765,0.5,-0.8660254,0.40284422,42,3,3.7816186,-9.779417169725614,10.553667812947872,4,0.19934301,3.5650492,4.5741463
6.419465,0.9438084,0.75980765,0.5,-0.8660254,0.18609875,42,3,3.8067563,9.655431903168509,6.4194651474469655,4,0.20840791,3.5576289,4.6817627
7.86602,0.24750368,0.24019238,0.5,0.8660254,0.22401366,42,1,2.2411532,13.847979628953286,7.866020251987802,1,0.13158332,1.9652392,2.6816044
7.959325,0.93037343,0.24019238,-0.5,0.8660254,0.36774027,42,1,2.3057394,13.673790239703699,7.959324750288726,2,0.16973008,2.0144062,2.9306648
6.740965,3.5237722,0.24019238,-0.5,0.8660254,0.17080872,42,1,2.2273862,13.661764948270555,6.740964822874594,1,0.13210839,1.917174,2.6034427
11.029442,0.08477115,0.75980765,0.5,-0.8660254,0.1738191,42,3,3.734029,-5.606438687028568,11.02944142264179,4,0.18507402,3.5362387,4.5156937
9.769276,0.2652836,0.65,0.8660254,-0.5,0.19032496,42,3,3.4760244,6.710035556514923,9.769275997361351,4,0.20261136,3.0461688,4.2528396
7.912599,0.7431174,0.24019238,-0.5,0.8660254,0.46982327,42,1,2.3204634,9.511266257969254,7.912599168916449,2,0.1733069,2.0760567,2.9696941
4.2219257,4.600455,0.24019238,-0.5,0.8660254,0.23314111,42,1,2.2298381,13.592117982439042,4.221925707915712,1,0.15077244,1.7598544,2.6423697
4.875537,0.6665364,0.2,-2.4492937e-16,1.0,0.49460226,42,1,2.198033,9.528287134120907,3.821740943182308,0,0.1789237,1.9685967,2.899343
8.98216,0.17706479,0.65,0.8660254,-0.5,0.24142407,42,3,3.5014884,11.74018898379589,8.982159645183902,4,0.19797496,3.2667203,4.3042707
7.883842,0.0,0.5,1.0,6.123234e-17,0.1331512,42,2,3.0239735,5.950719404152574,7.883842039115962,3,0.14456737,2.8137724,3.5363855
7.712451,0.9933426,0.24019238,-0.5,0.8660254,0.31045634,42,1,2.2621856,14.479329302575664,7.712450952501272,1,0.15087739,2.0140676,2.780634
4.451955,0.10813319,0.24019238,0.5,0.8660254,0.39003146,42,1,2.3131943,11.677831469532096,4.451954639388547,2,0.1844864,2.0883412,3.0897095
9.146212,2.515439,0.24019238,-0.5,0.8660254,0.43107447,42,1,2.3249364,13.14071344814228,9.146211846711878,2,0.18002713,2.0858035,3.0193634
3.8169343,5.466625,0.24019238,-0.5,0.8660254,0.18521725,42,1,2.2126503,13.72921884881935,3.8169342882638,0,0.16770196,1.5547588,2.564711
9.058949,0.6264321,0.75980765,0.5,-0.8660254,0.232721,42,3,3.7859445,8.84220854308296,9.058949386103771,4,0.1958347,3.5894186,4.6062393
7.935988,1.6380659,0.24019238,-0.5,0.8660254,0.46173733,42,1,2.3291125,12.674863915440131,7.935988087466763,2,0.17728294,2.076358,3.00213
7.917647,1.7792023,0.24019238,-0.5,0.8660254,0.29408076,42,1,2.252881,10.1345013897627,7.917646979552287,1,0.1491437,1.9882292,2.7449656
10.31561,0.13582699,0.75980765,0.5,-0.8660254,0.2805264,42,3,3.7593758,0.12700137835761227,10.315609804538903,4,0.18935654,3.5746574,4.546301
8.90858,0.782249,0.75980765,0.5,-0.8660254,0.35833922,42,3,3.8081279,-12.8318247527803,8.90857947419222,4,0.20335084,3.609727,4.641573
5.583271,7.0579076,0.35,-0.8660254,0.5,0.38750947,42,1,2.4580123,15.060400361976793,5.583270980969666,3,0.17346156,2.0134702,3.0228505
4.7063046,0.16318752,0.5,1.0,6.123234e-17,0.42252547,42,2,3.0323238,15.196195552497825,4.706304484002755,3,0.21070358,2.6284685,3.7916813
6.440423,0.2185058,0.24019238,0.5,0.8660254,0.4513229,42,1,2.3388379,15.386820246355768,6.4404228635362575,2,0.19806428,2.1206074,3.2006176
8.544005,0.24093015,0.24019238,0.5,0.8660254,0.15440439,42,1,2.2408729,12.927246502377029,8.544005835853563,1,0.11678684,2.0227757,2.6306558
3.8263524,4.8080726,0.24019238,-0.5,0.8660254,0.2840798,42,1,2.2528825,14.443435108905337,3.8263524139702594,1,0.14675297,1.9142349,2.7186098
5.6995907,0.077741794,0.24019238,0.5,0.8660254,0.23237655,42,1,2.20441,11.865860848052545,5.69959048841763,0,0.12810718,1.9533374,2.6290135
3.8471365,7.5163403,0.24019238,-0.5,0.8660254,0.31837046,123,1,2.293724,14.461283943755905,3.8471364933678056,1,0.17441197,1.7878135,2.7980812
4.850601,0.41413537,0.2,-2.4492937e-16,1.0,0.23991652,123,1,2.1718502,10.185668422203372,4.850601421121191,0,0.17959051,1.545482,2.5476878
10.117999,4.8611574,0.65,-0.8660254,-0.5,0.1434944,123,3,3.2849712,5.627493856977514,10.11799876362406,3,0.6713503,-0.3141305,3.9840574
5.5609703,6.559301,0.35,-0.8660254,0.5,0.4928355,123,1,2.479143,13.656979680207684,5.560970294229567,3,0.20033804,1.873641,3.1115632
4.2107124,2.5386384,0.24019238,-0.5,0.8660254,0.47134548,123,1,2.326498,16.55824847916597,4.210712354467883,1,0.1687998,2.098786,2.9595041
3.9474247,3.653279,0.24019238,-0.5,0.8660254,0.3627723,123,1,2.3454506,15.735086296827184,3.947424652346347,2,0.17921214,1.9490676,2.9584718
9.751778,0.26398656,0.75980765,0.5,-0.8660254,0.35757706,123,3,3.7839015,-7.3209720972348435,9.751777383494204,4,0.26721704,3.0881436,4.786756
7.970688,1.9649166,0.24019238,-0.5,0.8660254,0.12257133,123,1,2.2852588,13.81026544349636,7.970687862962063,0,0.1331449,1.8889432,2.5616345
6.8573837,0.13185938,0.24019238,0.5,0.8660254,0.37127894,123,1,2.4205532,11.696557052762907,6.857383609003823,2,0.18393873,2.125766,3.1159558
5.611104,0.010574277,0.24019238,0.5,0.8660254,0.47700042,123,1,2.4309354,15.106518602866153,5.611104131505376,3,0.17641611,2.2443419,3.1263485
7.6629405,2.852108,0.24019238,-0.5,0.8660254,0.37692884,123,1,2.3737736,12.876194271040456,7.662940619335084,2,0.18527906,2.0930524,3.0763144
7.9605227,1.7362214,0.24019238,-0.5,0.8660254,0.43517274,123,1,2.3712661,14.18071956151064,7.960522864616952,2,0.17901205,2.1594243,3.0839758
5.207101,3.5326111,0.24019238,-0.5,0.8660254,0.31452027,123,1,2.3110402,14.647214311193405,5.207100641144571,1,0.17291373,1.843203,2.8245773
3.5099921,5.648323,0.24019238,-0.5,0.8660254,0.20457417,123,1,2.2528086,11.025782945199268,3.5099921593949404,0,0.1460901,1.765338,2.4913325
4.6194196,0.39355186,0.24019238,0.5,0.8660254,0.34157586,123,1,2.3486643,14.753889535705579,4.619419467990751,2,0.1788476,1.9076955,2.943298
11.870656,0.46643582,0.75980765,0.5,-0.8660254,0.13011083,123,3,3.7085388,-13.990169756904859,11.870656115104138,4,0.21189493,3.1770914,4.4668403
4.855304,0.18773498,0.24019238,0.5,0.8660254,0.24811134,123,1,2.300774,12.497553572474791,4.855303638784064,1,0.14305444,1.9455508,2.6693306
4.4348183,2.3501036,0.24019238,-0.5,0.8660254,0.36104444,123,1,2.3491008,10.017157237714393,4.434818154004557,2,0.17954439,1.9596872,2.9688807
9.590192,0.00760291,0.5,1.0,6.123234e-17,0.36863515,123,2,3.129268,13.755011493693024,9.590192003129786,3,0.20527725,2.6592317,3.903921
7.9142146,0.44464025,0.24019238,0.5,0.8660254,0.18459004,123,1,2.3386312,13.108994244653633,7.914214532399597,1,0.12790772,2.076532,2.655261
5.825987,0.21886241,0.24019238,0.5,0.8660254,0.49586847,123,1,2.4240441,14.448050581891664,5.825986687786229,2,0.17321764,2.22935,3.1003609
10.2989435,0.45457137,0.75980765,0.5,-0.8660254,0.17647524,123,3,3.7670417,-6.154718073053894,10.298943181675623,4,0.22761509,3.3086443,4.6333246
6.9085755,0.12410454,0.24019238,0.5,0.8660254,0.1961602,123,1,2.3317513,10.973841720876644,6.908575584652093,1,0.12778085,2.0941465,2.6509228
5.4290867,7.7309375,0.35,-0.8660254,0.5,0.4657446,123,1,2.4735768,13.527857752498605,5.42908661392149,3,0.19214246,1.8900328,3.067101
6.87902,0.33501682,0.5,1.0,6.123234e-17,0.3316932,123,2,3.1196463,14.052417289659758,6.879020126557913,3,0.20785247,2.6535797,3.916377
4.5859237,0.3110524,0.24019238,0.5,0.8660254,0.29319087,123,1,2.300982,10.776023548113857,4.58592360258876,1,0.17507021,1.7605683,2.7907405
9.157073,0.00414551,0.75980765,0.5,-0.8660254,0.14814335,123,3,3.7874565,-4.205260679086178,9.157073061305487,4,0.22985448,3.3692532,4.662464
