well_id,date,actual,predicted_lstm,predicted_persistence
W_16.0764_80.3083,2018-11-04,0.28,0.06832421,0.22
W_16.0764_80.3083,2019-01-04,0.2,1.709609,0.28
W_16.0764_80.3083,2019-05-04,0.31,0.41851127,0.2
W_16.0764_80.3083,2019-10-31,0.02000001,-0.602425,0.31
W_16.0764_80.3083,2020-01-09,0.17,0.3787324,0.02
W_16.0764_80.3083,2021-01-09,0.21000001,0.20724145,0.17
W_16.0833_74.95,2017-01-04,5.3599997,7.5934267,6.87
W_16.0833_74.95,2017-08-24,10.33,6.096283,5.36
W_16.0833_74.95,2018-08-19,8.85,7.7913103,10.33
W_16.0833_74.95,2018-11-04,8.31,9.557281,8.85
W_16.0833_74.95,2019-01-02,8.47,8.918505,8.31
W_16.0833_74.95,2019-05-26,12.93,9.983475,8.47
W_16.0833_74.95,2019-08-06,6.86,7.968638,12.93
W_16.0833_74.95,2020-01-09,7.25,4.272764,6.86
W_16.0833_74.95,2020-11-29,5.15,7.896514,7.25
W_16.0833_74.95,2021-01-09,7.55,6.3176327,5.15
W_16.0853_80.1517,2016-11-04,1.7,1.1674469,2.0
W_16.0853_80.1517,2017-01-04,2.7,2.3394413,1.7
W_16.0853_80.1517,2017-08-24,1.5300001,2.69049,2.7
W_16.0853_80.1517,2018-11-04,3.42,1.1126454,1.53
W_16.0853_80.1517,2019-01-04,3.52,3.9718516,3.42
W_16.0853_80.1517,2019-05-04,4.0,4.0647984,3.52
W_16.0853_80.1517,2019-08-19,3.68,3.3048067,4.0
W_16.0853_80.1517,2019-10-31,1.97,2.3471622,3.68
W_16.0853_80.1517,2020-01-09,1.98,2.3328104,1.97
W_16.0853_80.1517,2020-11-29,3.4,2.0012152,1.98
W_16.0853_80.1517,2021-01-09,1.6100001,3.5205336,3.4
W_16.1275_78.0328,2018-11-04,5.9,7.6394997,7.44
W_16.1275_78.0328,2019-01-04,13.57,6.588004,5.9
W_16.1275_78.0328,2019-05-04,16.09,15.454375,13.57
W_16.1275_78.0328,2019-08-19,8.02,13.904451,16.09
W_16.1275_78.0328,2019-10-31,7.2500005,7.405367,8.02
W_16.1275_78.0328,2020-01-09,7.83,7.827045,7.25
W_16.1275_78.0328,2020-11-29,7.7999997,5.216954,7.83
W_16.1275_78.0328,2021-01-09,8.49,8.267345,7.8
W_16.1333_74.5,2018-11-04,7.71,4.705362,4.16
W_16.1333_74.5,2019-01-02,8.690001,8.801135,7.71
W_16.1333_74.5,2019-08-06,0.5099993,9.618783,8.69
W_16.1333_74.5,2019-11-22,0.95,1.2013333,0.51
W_16.1333_74.5,2020-01-09,3.82,2.9612846,0.95
W_16.1333_74.5,2021-01-09,3.1299999,2.522017,3.82
W_16.15_75.0667,2017-01-04,2.6999998,2.2795608,1.81
W_16.15_75.0667,2017-08-24,4.95,3.154389,2.7
W_16.15_75.0667,2018-08-19,4.45,4.6491723,4.95
W_16.15_75.0667,2018-11-04,2.4499998,5.193944,4.45
W_16.15_75.0667,2019-01-02,2.98,2.6813014,2.45
W_16.15_75.0667,2019-05-26,6.87,4.9814987,2.98
W_16.15_75.0667,2019-08-06,4.67,3.9627054,6.87
W_16.15_75.0667,2019-11-22,1.04,4.304381,4.67
W_16.15_75.0667,2020-01-09,2.69,2.571673,1.04
W_16.15_75.0667,2020-11-29,0.7900001,-0.10142422,2.69
W_16.15_75.0667,2021-01-09,2.2,1.9806216,0.79
W_16.1606_77.9283,2017-01-04,4.17,9.504709,9.05
W_16.1606_77.9283,2017-08-24,8.18,3.4339623,4.17
W_16.1606_77.9283,2017-08-24,3.6200004,8.565252,8.18
W_16.1606_77.9283,2018-08-19,10.52,3.595306,3.62
W_16.1606_77.9283,2018-08-19,3.8500004,9.836788,10.52
W_16.1606_77.9283,2018-11-04,3.05,3.1501892,3.85
W_16.1606_77.9283,2018-11-04,3.5,2.9852517,3.05
W_16.1606_77.9283,2019-01-04,2.75,3.7573822,3.5
W_16.1606_77.9283,2019-01-04,25.85,2.8698378,2.75
W_16.1606_77.9283,2019-05-04,5.2800007,23.766409,25.85
W_16.1606_77.9283,2019-05-04,4.65,3.9156928,5.28
W_16.1606_77.9283,2019-08-19,8.0,2.0167437,4.65
W_16.1606_77.9283,2019-08-19,2.38,7.5557203,8.0
W_16.1606_77.9283,2019-10-31,0.6500001,0.0507679,2.38
W_16.1606_77.9283,2019-10-31,1.65,1.1492234,0.65
W_16.1606_77.9283,2020-01-09,0.90999997,2.5338218,1.65
W_16.1606_77.9283,2020-01-09,2.95,1.05102,0.91
W_16.1606_77.9283,2020-11-29,0.55999994,1.1832147,2.95
W_16.1606_77.9283,2020-11-29,1.56,0.755778,0.56
W_16.1606_77.9283,2021-01-09,1.0799999,1.7953799,1.56
W_16.1606_77.9283,2021-01-09,3.1799998,1.1163342,1.08
W_16.1694_74.4694,2017-01-04,7.18,6.486104,5.2
W_16.1694_74.4694,2017-08-24,6.8999996,6.134493,7.18
W_16.1694_74.4694,2018-08-24,5.3,6.7929416,6.9
W_16.1694_74.4694,2019-01-09,7.7000003,6.1490536,5.3
W_16.1694_74.4694,2019-05-19,7.6,9.037611,7.7
W_16.1694_74.4694,2019-08-19,2.2999997,3.443644,7.6
W_16.1694_74.4694,2019-11-09,3.65,2.8512242,2.3
W_16.1694_74.4694,2020-01-09,4.2000003,4.8262777,3.65
W_16.1694_74.4694,2020-11-29,2.8999999,3.4548912,4.2
W_16.1694_74.4694,2021-01-09,4.2,3.7581856,2.9
W_16.1_74.6997,2016-11-04,2.1,2.4940038,1.92
W_16.1_74.6997,2017-01-04,2.1899998,2.5102036,2.1
W_16.1_74.6997,2017-08-24,2.06,2.856513,2.19
W_16.1_74.6997,2018-08-19,1.8199999,0.1438812,2.06
W_16.1_74.6997,2018-11-04,2.39,2.2959054,1.82
W_16.1_74.6997,2019-01-02,2.8500001,3.3372002,2.39
W_16.1_74.6997,2019-05-26,3.1499999,4.6037636,2.85
W_16.1_74.6997,2019-08-06,0.96000004,-3.3806667,3.15
W_16.1_74.6997,2019-11-22,0.9,0.9113904,0.96
W_16.1_74.6997,2020-01-09,3.23,2.773971,0.9
W_16.1_74.6997,2020-11-29,1.88,1.8764116,3.23
W_16.1_74.6997,2021-01-09,2.16,2.3270276,1.88
W_16.1_76.2833,2017-01-04,3.75,5.1911798,3.5
W_16.1_76.2833,2017-08-24,4.62,4.560811,3.75
W_16.1_76.2833,2018-08-19,4.08,2.657547,4.62
W_16.1_76.2833,2018-11-04,4.5,4.5787516,4.08
W_16.1_76.2833,2019-01-01,4.85,4.68546,4.5
W_16.1_76.2833,2019-05-26,4.99,4.853941,4.85
W_16.1_76.2833,2019-08-06,4.2999997,2.8199918,4.99
W_16.1_76.2833,2019-11-22,4.1200004,4.024789,4.3
W_16.1_76.2833,2020-01-09,5.0,5.28822,4.12
W_16.1_76.2833,2020-11-29,1.8499999,3.5712633,5.0
W_16.1_76.2833,2021-01-09,2.7,2.3225162,1.85
W_16.2153_76.0958,2017-01-04,5.25,5.3790197,4.55
W_16.2153_76.0958,2017-08-24,4.55,6.555429,5.25
W_16.2153_76.0958,2018-08-19,2.4700003,3.9942214,4.55
W_16.2153_76.0958,2018-11-04,1.95,2.9600563,2.47
W_16.2153_76.0958,2019-01-02,2.85,2.450234,1.95
W_16.2153_76.0958,2019-05-27,4.14,4.5751185,2.85
W_16.2153_76.0958,2019-08-07,2.85,1.5338442,4.14
W_16.2153_76.0958,2020-01-09,2.5,2.7003846,2.85
W_16.2153_76.0958,2020-11-29,0.25,1.8416686,2.5
W_16.2153_76.0958,2021-01-09,1.05,1.6520015,0.25
W_16.2264_80.5142,2016-11-04,11.26,4.240074,5.26
W_16.2264_80.5142,2017-01-04,5.98,11.950208,11.26
W_16.2264_80.5142,2017-08-24,10.71,5.287618,5.98
W_16.2264_80.5142,2018-08-19,4.04,10.59238,10.71
W_16.2264_80.5142,2018-11-04,5.81,4.317484,4.04
W_16.2264_80.5142,2019-01-04,5.25,6.2298293,5.81
W_16.2264_80.5142,2019-05-04,7.11,6.1473913,5.25
W_16.2264_80.5142,2019-08-19,5.15,5.36974,7.11
W_16.2264_80.5142,2019-10-31,2.63,4.3512783,5.15
W_16.2264_80.5142,2020-01-09,3.1100001,3.0693362,2.63
W_16.2264_80.5142,2020-11-29,2.11,1.7879586,3.11
W_16.2264_80.5142,2021-01-09,2.4099998,2.9661717,2.11
W_16.2333_78.0042,2017-01-04,5.56,5.049721,4.7
W_16.2333_78.0042,2017-08-24,3.73,5.7676864,5.56
W_16.2333_78.0042,2018-08-19,3.89,3.6948478,3.73
W_16.2333_78.0042,2018-11-04,3.6000001,4.1227703,3.89
W_16.2333_78.0042,2018-11-11,3.4099998,4.3362265,3.6
W_16.2333_78.0042,2018-11-18,3.45,3.5034435,3.41
W_16.2333_78.0042,2018-11-25,3.48,3.5114818,3.45
W_16.2333_78.0042,2018-12-04,3.53,2.4777832,3.48
W_16.2333_78.0042,2018-12-11,3.49,4.1406937,3.53
W_16.2333_78.0042,2018-12-18,3.43,3.848585,3.49
W_16.2333_78.0042,2018-12-25,3.4,3.7092662,3.43
W_16.2333_78.0042,2019-01-04,3.26,3.7820005,3.4
W_16.2333_78.0042,2019-05-04,5.13,3.5374343,3.26
W_16.2333_78.0042,2019-08-19,2.7900002,3.0381763,5.13
W_16.2333_78.0042,2019-10-31,3.32,2.214705,2.79
W_16.2333_78.0042,2020-01-09,1.9799999,3.875842,3.32
W_16.2333_78.0042,2020-11-29,2.35,-3.4263535,1.98
W_16.2333_78.0042,2021-01-09,3.6,3.134747,2.35
W_16.2583_74.6583,2017-01-04,2.0500002,4.06108,2.68
W_16.2583_74.6583,2017-08-24,1.01,1.39476,2.05
W_16.2583_74.6583,2018-08-19,0.9,-0.55622685,1.01
W_16.2583_74.6583,2018-11-04,3.48,1.5939522,0.9
W_16.2583_74.6583,2019-01-02,1.53,4.5539045,3.48
W_16.2583_74.6583,2019-05-26,4.52,3.6466107,1.53
W_16.2583_74.6583,2019-08-06,1.04,-1.299036,4.52
W_16.2583_74.6583,2019-11-22,1.3199999,1.2505983,1.04
W_16.2583_74.6583,2020-01-09,6.2000003,2.9884586,1.32
W_16.2583_74.6583,2020-11-29,1.75,4.632251,6.2
W_16.2583_74.6583,2021-01-09,2.46,2.6978743,1.75
W_16.26_80.4744,2016-11-04,4.6,3.3712192,4.4
W_16.26_80.4744,2017-01-04,4.08,5.2668643,4.6
W_16.26_80.4744,2017-08-24,4.34,3.4459438,4.08
W_16.26_80.4744,2018-08-19,3.5800002,4.3093863,4.34
W_16.26_80.4744,2018-11-04,4.4,3.8342636,3.58
W_16.26_80.4744,2019-01-04,3.68,4.7548285,4.4
W_16.26_80.4744,2019-05-04,4.9,4.36899,3.68
W_16.26_80.4744,2019-08-19,4.26,3.5256884,4.9
W_16.26_80.4744,2019-10-31,3.9700003,3.5334911,4.26
W_16.26_80.4744,2020-01-09,3.8500001,4.5351143,3.97
W_16.26_80.4744,2020-11-29,4.0,3.0672908,3.85
W_16.26_80.4744,2021-01-09,3.75,4.6428504,4.0
W_16.2833_74.6042,2018-08-19,10.37,13.185022,13.79
W_16.2833_74.6042,2018-11-04,10.42,10.73033,10.37
W_16.2833_74.6042,2019-01-02,11.72,11.109593,10.42
W_16.2833_74.6042,2019-05-26,18.0,12.630547,11.72
W_16.2833_74.6042,2019-08-06,7.3100004,12.223631,18.0
W_16.2833_74.6042,2020-01-09,10.75,7.523416,7.31
W_16.2833_74.6042,2020-11-29,8.82,10.459967,10.75
W_16.2833_74.6042,2021-01-09,10.94,9.336749,8.82
W_16.2833_76.1,2017-01-04,6.3399997,5.714446,4.97
W_16.2833_76.1,2018-08-19,4.52,7.6158357,6.34
W_16.2833_76.1,2018-11-04,4.02,4.6452155,4.52
W_16.2833_76.1,2019-01-02,5.87,4.5327835,4.02
W_16.2833_76.1,2019-08-07,1.9499998,6.911941,5.87
W_16.2833_76.1,2019-11-23,2.52,0.93355703,1.95
W_16.2833_76.1,2020-01-09,5.8,3.18167,2.52
W_16.2833_76.1,2020-11-29,1.1400003,2.5145147,5.8
W_16.2833_76.1,2021-01-09,1.1999999,2.2794242,1.14
W_16.2953_80.0219,2016-11-04,3.6999998,2.6504266,3.57
W_16.2953_80.0219,2017-01-04,3.92,4.544023,3.7
W_16.2953_80.0219,2017-08-24,4.29,3.3112607,3.92
W_16.2953_80.0219,2018-08-19,4.95,4.244467,4.29
W_16.2953_80.0219,2018-11-04,3.35,5.3356314,4.95
W_16.2953_80.0219,2019-01-04,3.62,3.649502,3.35
W_16.2953_80.0219,2019-05-04,5.3999996,5.1827784,3.62
W_16.2953_80.0219,2019-08-19,6.02,3.9271383,5.4
W_16.2953_80.0219,2019-10-31,4.01,4.793076,6.02
W_16.2953_80.0219,2020-01-09,4.38,4.6410275,4.01
W_16.2953_80.0219,2020-11-29,4.2000003,3.33177,4.38
W_16.2953_80.0219,2021-01-09,3.1599998,4.634461,4.2
W_16.2956_78.5639,2017-01-04,39.12,37.987553,37.1
W_16.2956_78.5639,2017-08-24,32.27,39.561283,39.12
W_16.2956_78.5639,2018-08-19,17.310001,32.473488,32.27
W_16.2956_78.5639,2018-11-04,28.4,17.757807,17.31
W_16.2956_78.5639,2019-01-04,31.58,28.867676,28.4
W_16.2956_78.5639,2019-05-04,41.83,32.7148,31.58
W_16.2956_78.5639,2019-08-19,41.7,39.663784,41.83
W_16.2956_78.5639,2019-10-31,7.420002,38.347088,41.7
W_16.2956_78.5639,2020-01-09,12.889999,8.321864,7.42
W_16.2956_78.5639,2020-11-29,5.5000005,6.3884664,12.89
W_16.2956_78.5639,2021-01-09,11.360001,6.528856,5.5
W_16.3056_80.3739,2016-11-04,5.21,5.3889885,6.12
W_16.3056_80.3739,2017-01-04,4.69,5.9650745,5.21
W_16.3056_80.3739,2017-08-24,7.49,4.211924,4.69
W_16.3056_80.3739,2018-08-19,4.3599997,7.3457437,7.49
W_16.3056_80.3739,2018-11-04,5.12,5.2082157,4.36
W_16.3056_80.3739,2018-11-11,5.46,5.3135204,5.12
W_16.3056_80.3739,2018-11-18,5.86,5.5401707,5.46
W_16.3056_80.3739,2018-11-25,5.9100003,5.9025707,5.86
W_16.3056_80.3739,2018-12-04,5.5,5.935366,5.91
W_16.3056_80.3739,2018-12-11,5.06,5.514211,5.5
W_16.3056_80.3739,2018-12-18,4.14,5.1087785,5.06
W_16.3056_80.3739,2018-12-25,4.2599998,4.242995,4.14
W_16.3056_80.3739,2019-01-04,4.6400003,4.645237,4.26
W_16.3056_80.3739,2019-05-04,7.5099998,4.883833,4.64
W_16.3056_80.3739,2019-08-19,4.04,5.920878,7.51
W_16.3056_80.3739,2019-10-31,3.44,2.4613004,4.04
W_16.3056_80.3739,2020-01-09,2.7,3.8578455,3.44
W_16.3056_80.3739,2020-11-29,2.06,1.5715057,2.7
W_16.3056_80.3739,2021-01-09,2.4099998,2.4728818,2.06
W_16.325_74.6,2021-01-09,6.6099997,3.4401932,2.41
W_16.3472_75.6222,2020-11-29,8.400001,12.528559,14.02
W_16.3472_75.6222,2021-01-09,9.629999,9.302259,8.4
W_16.3667_73.8,2017-01-04,5.8,5.927617,5.3
W_16.3667_73.8,2017-08-24,3.6000001,4.6941557,5.8
W_16.3667_73.8,2018-08-19,1.6999999,3.2698147,3.6
W_16.3667_73.8,2019-01-09,6.0,4.276699,1.7
W_16.3667_73.8,2019-05-19,10.0,6.5257883,6.0
W_16.3667_73.8,2019-08-19,3.6,6.516485,10.0
W_16.3667_73.8,2020-01-09,6.5,4.312723,3.6
W_16.3667_73.8,2021-01-09,5.3,6.2848077,6.5
W_16.3719_73.4858,2017-08-24,10.099999,11.372373,13.9
W_16.3719_73.4858,2018-08-19,7.5000005,9.3905115,10.1
W_16.3719_73.4858,2019-01-09,4.5,10.847959,7.5
W_16.3719_73.4858,2019-05-19,16.45,6.3510494,4.5
W_16.3719_73.4858,2019-08-19,9.700001,12.467096,16.45
W_16.3719_73.4858,2019-11-09,11.25,10.525877,9.7
W_16.3719_73.4858,2020-01-09,15.2,12.843736,11.25
W_16.3719_73.4858,2020-11-29,12.4,14.154326,15.2
W_16.3719_73.4858,2021-01-09,17.95,13.7148485,12.4
W_16.3747_78.82,2018-08-19,20.43,20.419123,19.19
W_16.3747_78.82,2018-11-04,22.45,20.931524,20.43
W_16.3747_78.82,2019-01-04,22.04,22.897171,22.45
W_16.3747_78.82,2019-05-04,20.400002,22.84808,22.04
W_16.3747_78.82,2019-08-19,20.22,17.930782,20.4
W_16.3747_78.82,2019-10-31,18.32,20.030424,20.22
W_16.3747_78.82,2020-01-09,18.73,18.916733,18.32
W_16.3747_78.82,2020-11-29,15.049999,18.54157,18.73
W_16.3747_78.82,2021-01-09,13.79,15.509814,15.05
W_16.3803_73.3803,2017-01-04,9.9,8.483754,7.0
W_16.3803_73.3803,2017-08-24,1.6999998,7.285009,9.9
W_16.3803_73.3803,2018-08-19,3.8,0.9908245,1.7
W_16.3803_73.3803,2019-01-09,11.4,7.1479006,3.8
W_16.3803_73.3803,2019-05-19,13.099999,13.25118,11.4
W_16.3803_73.3803,2019-08-19,2.6000004,9.116079,13.1
W_16.3803_73.3803,2019-11-09,3.3999999,3.4259744,2.6
W_16.3803_73.3803,2020-01-09,10.200001,4.993722,3.4
W_16.3803_73.3803,2020-11-29,5.1,9.1543045,10.2
W_16.3803_73.3803,2021-01-09,11.35,6.4148674,5.1
W_16.3833_74.1833,2017-01-04,1.2,2.921381,1.9
W_16.3833_74.1833,2018-08-24,1.4000001,0.1834898,1.2
W_16.3833_74.1833,2019-01-09,1.0,1.7033191,1.4
W_16.3833_74.1833,2019-05-19,1.1,1.990047,1.0
W_16.3833_74.1833,2019-08-19,0.3,-2.4887724,1.1
W_16.3833_74.1833,2019-11-09,1.4000001,0.4384331,0.3
W_16.3833_74.1833,2020-01-09,1.0,2.765385,1.4
W_16.3833_74.1833,2020-11-29,0.8,0.78428996,1.0
W_16.3839_75.1517,2016-11-04,4.8,5.8277435,5.92
W_16.3839_75.1517,2017-01-04,7.12,6.322618,4.8
W_16.3839_75.1517,2017-08-24,6.45,8.175739,7.12
W_16.3839_75.1517,2018-08-19,3.1999998,6.026967,6.45
W_16.3839_75.1517,2018-11-04,4.3,5.3876414,3.2
W_16.3839_75.1517,2019-01-01,5.8700004,5.614134,4.3
W_16.3839_75.1517,2019-05-26,7.5499997,7.9762745,5.87
W_16.3839_75.1517,2019-08-06,2.0500002,4.3806534,7.55
W_16.3839_75.1517,2019-11-22,1.3499999,1.9315356,2.05
W_16.3839_75.1517,2020-01-09,4.7,3.5229135,1.35
W_16.3839_75.1517,2020-11-29,1.0999999,3.5683346,4.7
W_16.3839_75.1517,2021-01-09,4.53,2.8784332,1.1
W_16.3906_76.5072,2016-11-04,0.6500001,3.0779335,3.0
W_16.3906_76.5072,2017-01-04,1.56,1.7450155,0.65
W_16.3906_76.5072,2017-08-24,2.1499999,1.7068225,1.56
W_16.3906_76.5072,2018-08-19,4.17,1.572791,2.15
W_16.3906_76.5072,2018-11-04,1.9200001,4.0493245,4.17
W_16.3906_76.5072,2019-01-03,2.53,2.7634974,1.92
W_16.3906_76.5072,2019-04-30,5.95,3.7367215,2.53
W_16.3906_76.5072,2019-08-10,3.5299997,4.5484443,5.95
W_16.3906_76.5072,2019-11-29,1.31,3.253667,3.53
W_16.3906_76.5072,2020-01-09,4.1099997,1.995121,1.31
W_16.3906_76.5072,2020-11-29,3.3500001,2.4713094,4.11
W_16.3906_76.5072,2021-01-09,3.75,4.0275226,3.35
W_16.3931_78.1469,2018-08-19,0.5,0.8640856,0.48
W_16.3931_78.1469,2018-11-04,1.15,1.3239374,0.5
W_16.3931_78.1469,2019-01-04,0.71999997,1.5654156,1.15
W_16.3931_78.1469,2019-05-04,1.58,2.5754035,0.72
W_16.3931_78.1469,2019-08-19,0.24000001,-0.31436706,1.58
W_16.3931_78.1469,2019-10-31,0.65,-3.6484718,0.24
W_16.3931_78.1469,2020-01-09,0.63,1.4103627,0.65
W_16.3931_78.1469,2020-11-29,0.53,-7.9038067,0.63
W_16.3931_78.1469,2021-01-09,1.3599999,1.3542981,0.53
W_16.39_78.3581,2017-01-04,13.099999,13.909725,13.15
W_16.39_78.3581,2017-08-24,12.400001,13.322992,13.1
W_16.39_78.3581,2018-08-19,8.75,12.580997,12.4
W_16.39_78.3581,2018-11-04,8.2,9.259001,8.75
W_16.39_78.3581,2019-01-04,7.7999997,8.662987,8.2
W_16.39_78.3581,2019-05-04,9.280001,9.114377,7.8
W_16.39_78.3581,2019-08-19,8.549999,6.6357746,9.28
W_16.39_78.3581,2019-10-31,5.67,6.593693,8.55
W_16.39_78.3581,2020-01-09,5.41,6.8593745,5.67
W_16.39_78.3581,2020-11-29,0.6999998,0.592638,5.41
W_16.39_78.3581,2021-01-09,2.08,1.8917418,0.7
W_16.4006_76.9828,2017-01-04,0.07,0.93564284,0.05
W_16.4006_76.9828,2017-08-24,0.25,0.27864537,0.07
W_16.4006_76.9828,2018-08-19,0.010000005,0.23351368,0.25
W_16.4006_76.9828,2018-11-04,0.42,0.3741722,0.01
W_16.4006_76.9828,2019-01-04,0.32999998,0.9729918,0.42
W_16.4006_76.9828,2019-04-30,2.6299999,2.1312432,0.33
W_16.4006_76.9828,2019-08-18,0.26000023,0.8525015,2.63
W_16.4006_76.9828,2019-11-29,0.45,-1.0644851,0.26
W_16.4006_76.9828,2021-01-09,1.05,1.5313458,0.45
W_16.4039_80.1656,2018-08-19,1.95,0.41624448,0.48
W_16.4039_80.1656,2020-11-29,1.4000001,1.8409544,1.95
W_16.4042_74.3792,2017-01-04,4.05,4.339552,3.17
W_16.4042_74.3792,2017-08-24,2.4700003,2.888369,4.05
W_16.4042_74.3792,2018-08-19,1.9000001,2.0365956,2.47
W_16.4042_74.3792,2018-11-04,2.6799998,3.1279936,1.9
W_16.4042_74.3792,2019-01-02,3.63,3.4630513,2.68
W_16.4042_74.3792,2019-05-26,5.6000004,5.1433053,3.63
W_16.4042_74.3792,2019-08-06,3.05,-1.0662704,5.6
W_16.4042_74.3792,2019-11-22,1.77,2.6078458,3.05
W_16.4042_74.3792,2020-01-09,3.35,3.8244302,1.77
W_16.4042_74.3792,2020-11-29,2.1399999,2.7628026,3.35
W_16.4042_74.3792,2021-01-09,2.8500001,2.867505,2.14
W_16.4064_80.1481,2016-11-04,2.0299997,5.5972967,6.33
W_16.4064_80.1481,2017-01-04,7.6499996,2.7915106,2.03
W_16.4064_80.1481,2017-08-24,1.8699999,7.12096,7.65
W_16.4064_80.1481,2018-08-19,0.029999971,1.7178746,1.87
W_16.4064_80.1481,2018-11-04,3.45,0.8724549,0.03
W_16.4064_80.1481,2019-01-04,3.22,3.8250284,3.45
W_16.4064_80.1481,2019-05-04,3.79,3.7782302,3.22
W_16.4064_80.1481,2019-08-19,2.57,2.300712,3.79
W_16.4064_80.1481,2019-10-31,1.4599999,1.4638331,2.57
W_16.4064_80.1481,2020-01-09,2.3400002,1.9589039,1.46
W_16.4064_80.1481,2020-11-29,1.1299999,1.6941667,2.34
W_16.4064_80.1481,2021-01-09,1.7,1.4314427,1.13
W_16.4278_79.8361,2017-01-04,3.75,3.460575,3.2
W_16.4278_79.8361,2017-08-24,4.11,3.3828824,3.75
W_16.4278_79.8361,2018-08-19,4.04,4.0851297,4.11
W_16.4278_79.8361,2018-11-04,4.5,4.826215,4.04
W_16.4278_79.8361,2019-01-04,3.4299998,4.6958537,4.5
W_16.4278_79.8361,2019-05-04,4.7200003,4.4256945,3.43
W_16.4278_79.8361,2019-08-19,4.2299995,3.2169137,4.72
W_16.4278_79.8361,2019-10-31,3.51,3.1384113,4.23
W_16.4278_79.8361,2020-01-09,3.3,3.8059719,3.51
W_16.4278_79.8361,2020-11-29,2.6,2.9726295,3.3
W_16.4278_79.8361,2021-01-09,3.1299999,2.850004,2.6
W_16.4333_74.7917,2018-08-19,10.28,11.252997,13.94
W_16.4333_74.7917,2018-11-04,9.08,10.798403,10.28
W_16.4333_74.7917,2019-01-02,8.61,9.181754,9.08
W_16.4333_74.7917,2019-05-26,14.349999,9.099151,8.61
W_16.4333_74.7917,2019-08-06,9.74,9.353506,14.35
W_16.4333_74.7917,2019-11-23,3.4599996,9.306428,9.74
W_16.4333_74.7917,2020-01-09,2.52,5.299729,3.46
W_16.4333_74.7917,2020-11-29,0.46000004,1.2900175,2.52
W_16.4333_74.7917,2021-01-09,0.92,1.3100709,0.46
W_16.4356_80.5903,2019-01-04,22.400002,9.387961,8.8
W_16.4361_79.7889,2016-11-04,0.8999996,6.320555,6.99
W_16.4361_79.7889,2017-01-04,1.17,1.7570055,0.9
W_16.4361_79.7889,2018-08-19,4.5,0.8216162,1.17
W_16.4361_79.7889,2018-11-04,5.58,4.4751296,4.5
W_16.4361_79.7889,2019-05-04,8.02,5.991025,5.58
W_16.4361_79.7889,2019-08-19,5.8200006,7.916558,8.02
W_16.4361_79.7889,2019-10-31,2.0000002,3.559537,5.82
W_16.4361_79.7889,2020-01-09,2.7,2.2632437,2.0
W_16.4361_79.7889,2020-11-29,0.60000014,2.3700435,2.7
W_16.4361_79.7889,2021-01-09,1.3,0.84985316,0.6
W_16.4517_74.0533,2016-11-04,2.6,2.121845,1.6
W_16.4517_74.0533,2017-01-04,2.5,4.734523,2.6
W_16.4517_74.0533,2017-08-24,1.5,0.35487866,2.5
W_16.4517_74.0533,2019-01-09,2.8,0.704727,1.5
W_16.4517_74.0533,2019-05-19,5.3,3.3291695,2.8
W_16.4517_74.0533,2019-08-19,1.7000003,1.6657875,5.3
W_16.4517_74.0533,2020-01-09,2.8000002,2.7862587,1.7
W_16.4517_74.0533,2020-11-29,1.0999999,2.2533545,2.8
W_16.4517_74.0533,2021-01-09,2.8000002,3.4198895,1.1
W_16.4597_79.9194,2016-11-04,1.3599997,9.731753,9.75
W_16.4597_79.9194,2016-11-04,6.1,1.753733,1.36
W_16.4597_79.9194,2017-01-04,8.35,6.1968102,6.1
W_16.4597_79.9194,2017-08-24,5.1100006,8.771568,8.35
W_16.4597_79.9194,2017-08-24,7.9300003,4.9906383,5.11
W_16.4597_79.9194,2018-08-19,9.3,7.8620653,7.93
W_16.4597_79.9194,2018-11-04,7.3,9.1621895,9.3
W_16.4597_79.9194,2019-01-04,2.5700002,7.684689,7.3
W_16.4597_79.9194,2019-01-04,7.08,4.1127114,2.57
W_16.4597_79.9194,2019-05-04,7.6,7.039985,7.08
W_16.4597_79.9194,2019-05-04,8.25,6.9775715,7.6
W_16.4597_79.9194,2019-08-19,10.2,7.086837,8.25
W_16.4597_79.9194,2019-08-19,10.44,9.683381,10.2
W_16.4597_79.9194,2019-10-31,7.66,8.9488735,10.44
W_16.4597_79.9194,2020-01-09,5.68,8.973959,7.66
W_16.4597_79.9194,2020-11-29,2.58,5.8045306,5.68
W_16.4597_79.9194,2020-11-29,3.1799998,3.2299688,2.58
W_16.4597_79.9194,2021-01-09,0.52,3.9936783,3.18
W_16.4597_79.9194,2021-01-09,3.47,0.56958884,0.52
W_16.45_76.5125,2017-01-04,0.21000004,1.6680052,0.8
W_16.4667_75.85,2018-08-19,6.27,6.3024487,7.96
W_16.4667_75.85,2018-11-04,2.92,7.476509,6.27
W_16.4667_75.85,2019-01-02,8.68,3.288505,2.92
W_16.4667_75.85,2019-08-07,5.3700004,9.844971,8.68
W_16.4667_75.85,2019-11-23,13.0,3.9344525,5.37
W_16.4667_75.85,2020-01-09,3.6999998,13.641597,13.0
W_16.4667_75.85,2020-11-29,1.47,0.5201733,3.7
W_16.4667_75.85,2021-01-09,2.06,2.848278,1.47
W_16.4667_76.6333,2017-01-04,1.3699999,2.3466158,1.55
W_16.4667_76.6333,2017-08-24,3.2,2.2818565,1.37
