well_id,date,current_fully_evaluable,candidate_fully_evaluable,current_chirps_ok,candidate_chirps_ok,current_gldas_ok,candidate_gldas_ok,current_sentinel2_ndvi_ok,candidate_sentinel2_ndvi_ok,current_grace_ok,candidate_grace_ok
W_21.2625_76.9806,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_21.2625_76.9806,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_21.2625_76.9806,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_21.2625_76.9806,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_21.2625_76.9806,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_21.2625_76.9806,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_21.2625_76.9806,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_21.2625_76.9806,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_21.2625_76.9806,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_21.2625_76.9806,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_20.9333_78.05,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_20.9333_78.05,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.9333_78.05,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.9333_78.05,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2018-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_20.9333_78.05,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_20.9333_78.05,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.5_77.2042,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_21.5_77.2042,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_21.5_77.2042,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_21.5_77.2042,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_21.5_77.2042,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_21.5_77.2042,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_21.5_77.2042,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.9342_77.7819,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.9342_77.7819,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_20.9342_77.7819,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_20.9342_77.7819,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.9567_77.7575,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_20.9567_77.7575,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_20.9567_77.7575,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_21.4069_78.0417,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.3292_77.9097,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.3292_77.9097,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_21.3292_77.9097,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_21.3292_77.9097,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_21.3292_77.9097,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_21.3292_77.9097,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.9947_77.4586,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.9947_77.4586,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_20.9947_77.4586,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_20.9947_77.4586,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.3833_78.0597,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_21.3833_78.0597,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_21.3833_78.0597,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_21.3833_78.0597,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2018-08-24,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_21.3833_78.0597,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_21.3833_78.0597,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_21.4036_77.3297,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_21.4036_77.3297,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_21.4036_77.3297,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_21.0694_77.3178,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_21.4556_78.1389,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.4556_78.1389,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_21.4556_78.1389,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_21.4556_78.1389,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_21.4556_78.1389,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_21.4556_78.1389,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_21.4556_78.1389,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_21.4556_78.1389,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_21.4556_78.1389,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_21.4556_78.1389,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_21.2417_77.8167,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_21.2417_77.8167,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_21.2417_77.8167,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_21.2417_77.8167,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_21.2417_77.8167,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_21.2417_77.8167,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2020-11-29,True,True,True,True,True,True,True,True,True,True
W_21.2417_77.8167,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_20.9269_77.2631,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.9269_77.2631,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.9269_77.2631,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2016-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2017-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2018-05-29,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2018-08-24,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2019-08-19,False,False,True,True,True,True,False,False,True,True
W_20.9269_77.2631,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.9269_77.2631,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_20.3083_74.6583,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_20.3083_74.6583,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_20.3083_74.6583,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.3083_74.6583,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.3083_74.6583,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2016-05-14,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2017-08-24,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2018-05-25,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2018-08-19,False,False,True,True,True,True,False,False,True,True
W_20.3083_74.6583,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2019-08-19,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.3083_74.6583,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2016-05-14,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2017-08-24,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2018-05-24,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2018-08-19,False,False,True,True,True,True,False,False,True,True
W_20.6333_74.4447,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2019-08-19,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_20.6333_74.4447,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2016-01-04,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2016-05-14,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2017-08-24,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2018-05-28,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2018-08-19,False,False,True,True,True,True,False,False,True,True
W_19.8411_74.1097,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2019-05-19,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2019-08-19,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2020-01-09,True,True,True,True,True,True,True,True,True,True
W_19.8411_74.1097,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_20.5556_74.3486,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_20.5556_74.3486,2013-05-14,False,False,False,False,False,False,False,False,False,False
W_20.5556_74.3486,2013-08-24,False,False,False,False,False,False,False,False,False,False
W_20.5556_74.3486,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_20.5556_74.3486,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2014-08-24,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2014-11-04,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2015-01-04,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2015-05-14,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2015-08-24,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2015-11-04,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2016-05-14,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2016-08-24,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2016-11-04,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2017-01-04,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2017-05-14,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2017-08-24,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2017-11-04,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2018-01-09,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2018-05-24,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2018-08-19,False,False,True,True,True,True,False,False,True,True
W_20.5556_74.3486,2019-01-09,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2019-11-09,True,True,True,True,True,True,True,True,True,True
W_20.5556_74.3486,2021-01-09,True,True,True,True,True,True,True,True,True,True
W_19.8889_73.6958,2013-01-01,False,False,False,False,False,False,False,False,False,False
W_19.8889_73.6958,2013-01-04,False,False,False,False,False,False,False,False,False,False
W_19.8889_73.6958,2013-11-04,False,False,False,False,False,False,False,False,False,False
W_19.8889_73.6958,2014-01-04,False,False,True,True,True,True,False,False,True,True
W_19.8889_73.6958,2014-05-14,False,False,True,True,True,True,False,False,True,True
W_19.8889_73.6958,2014-08-24,False,False,True,True,True,True,False,False,True,True
